-0.0078167,-0.040531,1.0368,0.96854
0.054032,-0.087591,1.0567,0.97514
-0.035506,-0.040351,1.0068,1.0093
0.056948,-0.09073,1.0771,1.0124
-0.0057286,0.0010856,1.0798,0.97916
-0.092847,0.052285,1.0252,0.97963
-0.064825,0.026214,0.92757,1.0031
0.044352,-0.082022,0.94356,1.0315
-0.0053028,-0.083828,0.93643,1.0902
-0.069456,0.055448,0.90836,1.0445
-0.031775,0.081027,0.92139,0.98002
0.021478,0.0067544,1.0233,1.0664
-0.061651,-0.078169,1.0879,0.92687
0.047685,0.065162,0.97089,0.91209
-0.05143,-0.03238,0.98213,0.91685
0.083485,-0.041205,1.0969,0.93278
-0.046188,0.049263,1.0891,0.96484
0.0531,-0.097933,1.0353,0.96035
-0.062268,-0.090311,1.0977,0.90234
-0.0425,0.033583,1.0534,1.008
-0.081777,0.020694,0.96734,0.91907
0.015242,0.0052205,1.0325,0.9293
0.036673,0.045942,0.94883,1.0262
0.0093186,0.041451,0.9591,1.0719
-0.014854,0.056275,1.036,1.0948
0.028889,-0.042405,1.0056,1.0142
0.029524,0.038506,0.98232,1.0994
0.035803,0.011334,1.0205,1.0107
0.027157,-0.020696,1.0501,1.0031
0.089035,-0.087682,1.0167,0.96614
-0.058213,0.056035,1.0104,0.986
0.041856,-0.032483,1.0167,0.99836
-0.052754,0.021573,1.0024,0.91421
-0.076121,0.048251,0.91652,1.0775
0.021461,-0.079037,1.0439,0.91293
-0.0099725,-0.074422,1.0992,0.98724
-0.0082549,0.009908,0.97091,1.0653
0.032389,-0.0029541,1.0943,0.97891
0.054057,0.078095,0.96929,1.0227
-0.029956,0.059792,1.0773,1.0637
0.032402,0.046868,0.99094,1.0772
-0.016768,-0.089734,0.98269,1.0862
0.068386,-0.085423,0.94355,0.93816
0.066583,-0.082295,0.92513,0.95172
-0.048712,0.05967,0.96178,1.0796
0.022692,0.088602,1.0452,1.0187
0.01645,0.036743,1.0566,1.0008
0.0081479,-0.073583,1.0388,1.0226
0.073988,0.044545,0.90196,1.0639
-0.047044,-0.077929,1.0686,1.0064
-0.036385,-0.076501,1.0845,0.94042
-0.076157,0.028144,1.0542,0.99078
0.087966,-0.034237,0.90853,0.98558
0.02911,0.030762,0.97564,1.0932
-0.0041074,0.049826,1.0409,1.024
0.027863,0.016637,1.0459,1.0391
0.0089432,0.048006,0.94486,1.044
0.029462,-0.053035,0.95381,0.96938
0.0087772,0.046992,1.0346,1.0034
0.044209,0.09412,0.9955,1.0113
0.0044991,0.073386,1.0247,0.9313
0.098741,-0.082753,0.94729,1.0124
-0.056265,-0.026713,0.93542,1.039
-0.07884,-0.02616,1.0659,0.98529
-0.078061,0.037006,1.0534,1.0673
-0.087282,0.019588,1.0869,1.0463
-0.019084,0.057873,0.92158,0.97201
-0.010325,-0.026469,0.93645,0.99084
-0.026837,-0.058794,0.91982,0.97728
0.052701,-0.082667,0.99795,1.0551
0.025579,0.054387,0.93865,1.0469
0.054396,-0.058865,1.0792,0.98606
0.086571,-0.022346,0.91982,1.0388
0.094548,0.010356,0.90883,1.089
-0.061594,-0.054209,1.0115,1.0568
-0.072225,0.028388,1.0545,1.0411
0.039253,-0.0031039,0.96239,0.92187
-0.081236,-0.069631,0.9358,0.97799
0.0050809,0.056386,0.96779,1.0182
0.0060688,-0.079879,0.94203,0.99188
0.072228,-0.041187,1.002,0.91007
-0.0030293,-0.052525,1.0813,0.94574
-0.021309,0.0061745,1.0258,1.0668
0.034286,-0.0817,0.92031,0.90313
0.048252,-0.018937,0.97817,1.0727
0.0040105,-0.079031,0.91092,0.91561
